%1. Title: MIT FULL TESTING
% 
%
%      
%      
%      
%
@RELATION testMIT

@ATTRIBUTE Amplitude   NUMERIC
@ATTRIBUTE 1Behind     NUMERIC
@ATTRIBUTE 1Forward    NUMERIC
@ATTRIBUTE RR          NUMERIC
@ATTRIBUTE HR1Behind   NUMERIC
@ATTRIBUTE HR          NUMERIC
@ATTRIBUTE HR1FORWARD  NUMERIC
@ATTRIBUTE CLASS       {0,1,2,3,4,5}

@DATA
-0.69,-0.755,-0.64,0.6361111111111111,83,94,104,0
-0.64,-0.69,-0.43,0.575,94,104,70,0
-0.43,-0.64,-0.365,0.85,104,70,148,0
-0.365,-0.43,-0.975,0.4027777777777778,70,148,118,0
-0.975,-0.365,-0.53,0.5055555555555555,148,118,122,1
-0.53,-0.975,-0.505,0.49166666666666664,118,122,91,0
-0.505,-0.53,-0.37,0.6527777777777778,122,91,67,0
-0.37,-0.505,-0.31,0.8861111111111111,91,67,95,0
-0.31,-0.37,-0.35,0.6277777777777778,67,95,74,0
-0.35,-0.31,-0.46,0.8027777777777778,95,74,90,0
-0.46,-0.35,-0.43,0.6638888888888889,74,90,167,0
-0.43,-0.46,-0.255,0.35833333333333334,90,167,164,0
-0.255,-0.43,-0.55,0.3638888888888889,167,164,187,1
-0.55,-0.255,-0.32,0.3194444444444444,164,187,180,0
-0.32,-0.55,-0.225,0.3333333333333333,187,180,87,0
-0.225,-0.32,-0.39,0.6833333333333333,180,87,162,0
-0.39,-0.225,-0.26,0.36944444444444446,87,162,84,0
-0.26,-0.39,-0.44,0.7111111111111111,162,84,54,1
-0.44,-0.26,-0.7,1.1083333333333334,84,54,86,0
-0.7,-0.44,-0.525,0.6916666666666667,54,86,60,0
-0.525,-0.7,-0.42,0.9888888888888889,86,60,86,0
-0.42,-0.525,-0.415,0.6916666666666667,60,86,90,0
-0.415,-0.42,-0.445,0.6611111111111111,86,90,52,0
-0.445,-0.415,-0.355,1.15,90,52,79,0
-0.355,-0.445,-0.305,0.7583333333333333,52,79,64,0
-0.305,-0.355,-0.345,0.925,79,64,76,0
-0.345,-0.305,-0.585,0.7833333333333333,64,76,67,0
-0.585,-0.345,-0.245,0.8944444444444445,76,67,92,0
-0.245,-0.585,-0.13,0.65,67,92,61,0
-0.13,-0.245,-0.42,0.9805555555555555,92,61,73,0
-0.42,-0.13,-0.43,0.8138888888888889,61,73,95,0
-0.43,-0.42,-0.47,0.6277777777777778,73,95,65,0
-0.47,-0.43,-0.425,0.9222222222222223,95,65,98,0
-0.425,-0.47,-0.575,0.6111111111111112,65,98,112,0
-0.575,-0.425,-0.425,0.5333333333333333,98,112,90,0
-0.425,-0.575,-0.525,0.6638888888888889,112,90,91,0
-0.525,-0.425,-0.57,0.6555555555555556,90,91,67,0
-0.57,-0.525,-0.585,0.8944444444444445,91,67,130,0
-0.585,-0.57,-0.665,0.46111111111111114,67,130,203,0
-0.665,-0.585,0.395,0.29444444444444445,130,203,52,1
0.395,-0.665,-0.385,1.1444444444444444,203,52,130,1
-0.385,0.395,0.85,0.4583333333333333,52,130,100,0
0.85,-0.385,-0.53,0.5972222222222222,130,100,160,1
-0.53,0.85,-0.74,0.375,100,160,93,0
-0.74,-0.53,-0.42,0.6388888888888888,160,93,120,1
-0.42,-0.74,-0.485,0.49722222222222223,93,120,166,0
-0.485,-0.42,-0.59,0.3611111111111111,120,166,181,0
-0.59,-0.485,-0.715,0.33055555555555555,166,181,96,0
-0.715,-0.59,-0.52,0.625,181,96,136,0
-0.52,-0.715,-0.73,0.4388888888888889,96,136,144,0
-0.73,-0.52,-0.485,0.41388888888888886,136,144,90,0
-0.485,-0.73,-0.495,0.6611111111111111,144,90,150,0
-0.495,-0.485,-0.64,0.4,90,150,183,0
-0.64,-0.495,-0.635,0.3277777777777778,150,183,80,0
-0.635,-0.64,-0.57,0.7444444444444445,183,80,79,0
-0.57,-0.635,-0.645,0.7583333333333333,80,79,170,0
-0.645,-0.57,-0.75,0.3527777777777778,79,170,81,0
-0.75,-0.645,-0.365,0.7333333333333333,170,81,107,1
-0.365,-0.75,-0.75,0.5583333333333333,81,107,124,0
-0.75,-0.365,-0.87,0.48055555555555557,107,124,94,0
-0.87,-0.75,-0.945,0.6361111111111111,124,94,86,0
-0.945,-0.87,-0.49,0.6916666666666667,94,86,192,0
-0.49,-0.945,0.03,0.3111111111111111,86,192,127,0
0.03,-0.49,-0.455,0.4722222222222222,192,127,67,5
-0.455,0.03,-0.76,0.8833333333333333,127,67,77,0
-0.76,-0.455,-0.93,0.7777777777777778,67,77,100,0
-0.93,-0.76,0.16,0.6,77,100,218,0
0.16,-0.93,-0.25,0.275,100,218,96,5
-0.25,0.16,0.105,0.625,218,96,360,0
0.105,-0.25,-0.385,0.16666666666666666,96,360,84,5
-0.385,0.105,-0.275,0.7111111111111111,360,84,75,0
-0.275,-0.385,-0.37,0.7944444444444444,84,75,98,0
-0.37,-0.275,0.145,0.6083333333333333,75,98,80,0
0.145,-0.37,-0.345,0.75,98,80,84,0
-0.345,0.145,-0.445,0.7138888888888889,80,84,121,0
-0.445,-0.345,-0.58,0.49444444444444446,84,121,100,0
-0.58,-0.445,-0.07,0.6,121,100,154,0
-0.07,-0.58,0.295,0.3888888888888889,100,154,83,0
0.295,-0.07,-0.615,0.7166666666666667,154,83,78,1
-0.615,0.295,-0.32,0.7666666666666667,83,78,113,0
-0.32,-0.615,-0.455,0.5305555555555556,78,113,97,0
-0.455,-0.32,-0.315,0.6166666666666667,113,97,133,0
-0.315,-0.455,-0.72,0.45,97,133,93,0
-0.72,-0.315,-0.345,0.6416666666666667,133,93,140,0
-0.345,-0.72,-0.69,0.42777777777777776,93,140,91,0
-0.69,-0.345,-0.485,0.6555555555555556,140,91,105,1
-0.485,-0.69,-0.175,0.5666666666666667,91,105,166,0
-0.175,-0.485,-0.515,0.3611111111111111,105,166,180,0
-0.515,-0.175,-0.59,0.3333333333333333,166,180,151,0
-0.59,-0.515,-0.075,0.3972222222222222,180,151,166,0
-0.075,-0.59,-0.85,0.3611111111111111,151,166,178,0
-0.85,-0.075,-0.315,0.33611111111111114,166,178,175,0
-0.315,-0.85,-0.17,0.3416666666666667,178,175,144,0
-0.17,-0.315,-0.33,0.41388888888888886,175,144,68,0
-0.33,-0.17,-0.63,0.8805555555555555,144,68,80,0
-0.63,-0.33,-0.8,0.7444444444444445,68,80,89,0
-0.8,-0.63,-0.34,0.6694444444444444,80,89,94,0
-0.34,-0.8,-0.355,0.6361111111111111,89,94,84,0
-0.355,-0.34,-0.715,0.7138888888888889,94,84,151,0
-0.715,-0.355,-0.72,0.3972222222222222,84,151,184,0
-0.72,-0.715,-0.77,0.325,151,184,181,1
-0.77,-0.72,-0.67,0.33055555555555555,184,181,70,1
-0.67,-0.77,-0.435,0.8527777777777777,181,70,167,0
-0.435,-0.67,0.135,0.35833333333333334,70,167,122,0
0.135,-0.435,-0.035,0.4888888888888889,167,122,720,1
-0.035,0.135,-0.46,0.08333333333333333,122,720,152,5
-0.46,-0.035,-0.63,0.39444444444444443,720,152,82,0
-0.63,-0.46,-0.43,0.7277777777777777,152,82,130,0
-0.43,-0.63,0.785,0.4583333333333333,82,130,93,0
0.785,-0.43,-0.23,0.6444444444444445,130,93,76,1
-0.23,0.785,-0.515,0.7805555555555556,93,76,67,0
-0.515,-0.23,-0.59,0.8944444444444445,76,67,104,0
-0.59,-0.515,-0.385,0.575,67,104,120,0
-0.385,-0.59,-0.325,0.5,104,120,161,0
-0.325,-0.385,-0.425,0.37222222222222223,120,161,82,0
-0.425,-0.325,-0.32,0.7277777777777777,161,82,86,0
-0.32,-0.425,-0.17,0.6944444444444444,82,86,85,0
-0.17,-0.32,-0.51,0.7027777777777777,86,85,63,0
-0.51,-0.17,-0.33,0.9444444444444444,85,63,64,0
-0.33,-0.51,-0.755,0.9333333333333333,63,64,115,0
-0.755,-0.33,-0.625,0.5194444444444445,64,115,105,0
-0.625,-0.755,-0.22,0.5694444444444444,115,105,88,0
-0.22,-0.625,-0.285,0.675,105,88,81,0
-0.285,-0.22,-0.5,0.7333333333333333,88,81,75,0
-0.5,-0.285,-0.36,0.7972222222222223,81,75,142,0
-0.36,-0.5,-0.645,0.4222222222222222,75,142,180,0
-0.645,-0.36,-0.87,0.3333333333333333,142,180,207,1
-0.87,-0.645,-0.385,0.28888888888888886,180,207,137,1
-0.385,-0.87,-0.275,0.4361111111111111,207,137,81,5
-0.275,-0.385,-0.37,0.7361111111111112,137,81,150,0
-0.37,-0.275,-0.725,0.4,81,150,163,0
-0.725,-0.37,-0.65,0.36666666666666664,150,163,99,1
-0.65,-0.725,-0.165,0.6055555555555555,163,99,86,1
-0.165,-0.65,-0.395,0.6916666666666667,99,86,146,0
-0.395,-0.165,-0.665,0.4083333333333333,86,146,86,0
-0.665,-0.395,-0.495,0.6944444444444444,146,86,95,0
-0.495,-0.665,-0.345,0.6277777777777778,86,95,55,0
-0.345,-0.495,-0.58,1.086111111111111,95,55,99,0
-0.58,-0.345,-0.56,0.6027777777777777,55,99,62,0
-0.56,-0.58,-0.29,0.9611111111111111,99,62,81,0
-0.29,-0.56,-0.325,0.7388888888888889,62,81,89,0
-0.325,-0.29,-0.285,0.6694444444444444,81,89,84,0
-0.285,-0.325,-0.395,0.7111111111111111,89,84,138,0
-0.395,-0.285,-0.66,0.43333333333333335,84,138,60,0
-0.66,-0.395,-0.59,0.9972222222222222,138,60,145,0
-0.59,-0.66,-0.255,0.4111111111111111,60,145,92,0
-0.255,-0.59,-0.32,0.65,145,92,85,1
-0.32,-0.255,-0.52,0.7055555555555556,92,85,85,0
-0.52,-0.32,-0.425,0.7,85,85,84,0
-0.425,-0.52,-0.15,0.7138888888888889,85,84,153,0
-0.15,-0.425,-0.105,0.39166666666666666,84,153,158,0
-0.105,-0.15,-0.37,0.37777777777777777,153,158,69,1
-0.37,-0.105,-0.375,0.8694444444444445,158,69,140,0
-0.375,-0.37,0.67,0.42777777777777776,69,140,85,0
0.67,-0.375,-0.195,0.7,140,85,63,1
-0.195,0.67,-0.295,0.9416666666666667,85,63,104,0
-0.295,-0.195,-0.345,0.575,63,104,77,0
-0.345,-0.295,-0.3,0.7694444444444445,104,77,148,0
-0.3,-0.345,-0.24,0.4027777777777778,77,148,172,0
-0.24,-0.3,-0.47,0.3472222222222222,148,172,90,1
-0.47,-0.24,-0.215,0.6611111111111111,172,90,146,0
-0.215,-0.47,0.755,0.4083333333333333,90,146,83,0
0.755,-0.215,0.02,0.7194444444444444,146,83,153,1
0.02,0.755,0.24,0.39166666666666666,83,153,145,0
0.24,0.02,-0.345,0.4111111111111111,153,145,148,1
-0.345,0.24,-0.23,0.4027777777777778,145,148,76,0
-0.23,-0.345,-0.315,0.7805555555555556,148,76,98,0
-0.315,-0.23,-0.33,0.6111111111111112,76,98,54,0
-0.33,-0.315,-0.215,1.0972222222222223,98,54,144,0
-0.215,-0.33,0.72,0.4166666666666667,54,144,85,0
0.72,-0.215,-0.24,0.7055555555555556,144,85,157,1
-0.24,0.72,-0.035,0.38055555555555554,85,157,95,0
-0.035,-0.24,-0.33,0.6277777777777778,157,95,65,1
-0.33,-0.035,-0.34,0.9222222222222223,95,65,111,0
-0.34,-0.33,-0.3,0.5388888888888889,65,111,87,0
-0.3,-0.34,-0.255,0.6888888888888889,111,87,90,0
-0.255,-0.3,-0.345,0.6638888888888889,87,90,92,0
-0.345,-0.255,-0.36,0.6472222222222223,90,92,111,0
-0.36,-0.345,-0.165,0.5388888888888889,92,111,154,0
-0.165,-0.36,-0.43,0.3888888888888889,111,154,76,0
-0.43,-0.165,-0.375,0.7888888888888889,154,76,139,0
-0.375,-0.43,0.095,0.4305555555555556,76,139,100,0
0.095,-0.375,-0.225,0.5972222222222222,139,100,72,1
-0.225,0.095,-0.44,0.8305555555555556,100,72,71,0
-0.44,-0.225,-0.03,0.8416666666666667,72,71,59,0
-0.03,-0.44,-0.415,1.0138888888888888,71,59,133,0
-0.415,-0.03,-0.28,0.45,59,133,59,0
-0.28,-0.415,-0.34,1.011111111111111,133,59,67,1
-0.34,-0.28,-0.38,0.8861111111111111,59,67,80,0
-0.38,-0.34,-0.42,0.7416666666666667,67,80,152,0
-0.42,-0.38,-0.78,0.39444444444444443,80,152,123,0
-0.78,-0.42,-0.385,0.4861111111111111,152,123,70,1
-0.385,-0.78,-0.215,0.8472222222222222,123,70,110,0
-0.215,-0.385,0.125,0.5444444444444444,70,110,120,0
0.125,-0.215,-0.63,0.5,110,120,150,0
-0.63,0.125,-0.53,0.4,120,150,154,0
-0.53,-0.63,-0.62,0.3888888888888889,150,154,162,0
-0.62,-0.53,-0.33,0.36944444444444446,154,162,167,0
-0.33,-0.62,-0.545,0.35833333333333334,162,167,85,0
-0.545,-0.33,-0.54,0.7055555555555556,167,85,148,0
-0.54,-0.545,0.155,0.4027777777777778,85,148,77,0
0.155,-0.54,-0.435,0.7694444444444445,148,77,123,1
-0.435,0.155,-0.375,0.4861111111111111,77,123,94,0
-0.375,-0.435,-0.525,0.6361111111111111,123,94,157,1
-0.525,-0.375,-0.585,0.38055555555555554,94,157,177,0
-0.585,-0.525,-0.525,0.3388888888888889,157,177,76,0
-0.525,-0.585,-0.605,0.7888888888888889,177,76,151,0
-0.605,-0.525,0.085,0.3972222222222222,76,151,67,0
0.085,-0.605,-0.28,0.8888888888888888,151,67,126,1
-0.28,0.085,-0.59,0.475,67,126,140,0
-0.59,-0.28,-0.54,0.42777777777777776,126,140,108,0
-0.54,-0.59,-0.52,0.5527777777777778,140,108,72,0
-0.52,-0.54,-0.455,0.825,108,72,107,0
-0.455,-0.52,-0.6,0.5583333333333333,72,107,161,0
-0.6,-0.455,-0.58,0.37222222222222223,107,161,139,0
-0.58,-0.6,-0.63,0.4305555555555556,161,139,164,0
-0.63,-0.58,-0.445,0.3638888888888889,139,164,142,0
-0.445,-0.63,-0.495,0.4222222222222222,164,142,317,0
-0.495,-0.445,0.125,0.18888888888888888,142,317,82,0
0.125,-0.495,-0.25,0.7277777777777777,317,82,144,5
-0.25,0.125,0.34,0.41388888888888886,82,144,155,0
0.34,-0.25,-0.625,0.3861111111111111,144,155,90,1
-0.625,0.34,-0.49,0.6666666666666666,155,90,85,0
-0.49,-0.625,-0.5,0.7,90,85,81,0
-0.5,-0.49,-0.415,0.7361111111111112,85,81,81,0
-0.415,-0.5,-0.61,0.7361111111111112,81,81,139,0
-0.61,-0.415,-0.625,0.4305555555555556,81,139,111,0
-0.625,-0.61,-0.3,0.5361111111111111,139,111,72,0
-0.3,-0.625,-0.325,0.8333333333333334,111,72,105,0
-0.325,-0.3,-0.305,0.5694444444444444,72,105,85,0
-0.305,-0.325,-0.305,0.7055555555555556,105,85,88,0
-0.305,-0.305,-0.42,0.6777777777777778,85,88,95,0
-0.42,-0.305,-0.3,0.6277777777777778,88,95,86,0
-0.3,-0.42,0.07,0.6972222222222222,95,86,291,0
0.07,-0.3,-0.535,0.20555555555555555,86,291,85,5
-0.535,0.07,-0.655,0.7055555555555556,291,85,95,0
-0.655,-0.535,-0.395,0.6277777777777778,85,95,135,0
-0.395,-0.655,-0.72,0.44166666666666665,95,135,82,0
-0.72,-0.395,-0.235,0.7277777777777777,135,82,104,0
-0.235,-0.72,-0.44,0.5722222222222222,82,104,144,0
-0.44,-0.235,-0.365,0.4166666666666667,104,144,88,0
-0.365,-0.44,-0.175,0.6805555555555556,144,88,161,0
-0.175,-0.365,0.3,0.37222222222222223,88,161,155,0
0.3,-0.175,-0.69,0.3861111111111111,161,155,86,1
-0.69,0.3,-0.33,0.6916666666666667,155,86,117,0
-0.33,-0.69,-0.615,0.5111111111111111,86,117,86,0
-0.615,-0.33,-0.13,0.6944444444444444,117,86,147,0
-0.13,-0.615,0.13,0.40555555555555556,86,147,145,0
0.13,-0.13,-0.41,0.4111111111111111,147,145,153,1
-0.41,0.13,-0.3,0.39166666666666666,145,153,157,0
-0.3,-0.41,-0.18,0.38055555555555554,153,157,88,0
-0.18,-0.3,-0.26,0.675,157,88,142,0
-0.26,-0.18,0.785,0.4222222222222222,88,142,127,0
0.785,-0.26,-0.355,0.46944444444444444,142,127,103,1
-0.355,0.785,-0.28,0.5777777777777777,127,103,77,0
-0.28,-0.355,-0.21,0.7722222222222223,103,77,120,0
-0.21,-0.28,-0.225,0.5,77,120,175,0
-0.225,-0.21,-0.155,0.3416666666666667,120,175,151,0
-0.155,-0.225,-0.1,0.3972222222222222,175,151,95,0
-0.1,-0.155,-0.035,0.6305555555555555,151,95,91,0
-0.035,-0.1,-0.225,0.6555555555555556,95,91,61,0
-0.225,-0.035,-0.2,0.9694444444444444,91,61,146,0
-0.2,-0.225,0.025,0.4083333333333333,61,146,62,0
0.025,-0.2,0.01,0.9611111111111111,146,62,78,1
0.01,0.025,-0.29,0.7611111111111111,62,78,86,0
-0.29,0.01,-0.255,0.6972222222222222,78,86,161,0
-0.255,-0.29,0.065,0.37222222222222223,86,161,155,0
0.065,-0.255,-0.315,0.3861111111111111,161,155,163,1
-0.315,0.065,-0.09,0.36666666666666664,155,163,71,0
-0.09,-0.315,-0.16,0.8416666666666667,163,71,407,0
-0.16,-0.09,0.0,0.14722222222222223,71,407,209,0
0.0,-0.16,0.85,0.2861111111111111,407,209,168,5
0.85,0.0,-0.035,0.35555555555555557,209,168,171,1
-0.035,0.85,-0.4,0.35,168,171,205,1
-0.4,-0.035,0.08,0.2916666666666667,171,205,583,1
0.08,-0.4,-0.335,0.10277777777777777,205,583,70,5
-0.335,0.08,-0.35,0.8555555555555555,583,70,166,0
-0.35,-0.335,0.2,0.3611111111111111,70,166,93,0
0.2,-0.35,-0.08,0.6444444444444445,166,93,80,1
-0.08,0.2,-0.2,0.7472222222222222,93,80,66,0
-0.2,-0.08,-0.3,0.9027777777777778,80,66,127,0
-0.3,-0.2,1.23,0.4722222222222222,66,127,71,0
1.23,-0.3,-0.245,0.8388888888888889,127,71,63,1
-0.245,1.23,-0.055,0.9388888888888889,71,63,291,0
-0.055,-0.245,-0.13,0.20555555555555555,63,291,144,5
-0.13,-0.055,-0.795,0.41388888888888886,291,144,79,0
-0.795,-0.13,-0.51,0.7583333333333333,144,79,109,1
-0.51,-0.795,-0.3,0.5472222222222223,79,109,81,0
-0.3,-0.51,-0.155,0.7388888888888889,109,81,124,0
-0.155,-0.3,-0.45,0.48055555555555557,81,124,85,0
-0.45,-0.155,-0.435,0.7,124,85,70,0
-0.435,-0.45,-0.905,0.8472222222222222,85,70,76,0
-0.905,-0.435,-0.31,0.7861111111111111,70,76,47,0
-0.31,-0.905,-0.08,1.2694444444444444,76,47,54,0
-0.08,-0.31,0.095,1.0944444444444446,47,54,117,0
0.095,-0.08,-0.055,0.5111111111111111,54,117,84,0
-0.055,0.095,-0.06,0.7083333333333334,117,84,143,0
-0.06,-0.055,0.525,0.41944444444444445,84,143,181,0
0.525,-0.06,0.685,0.33055555555555555,143,181,78,1
0.685,0.525,-0.48,0.7666666666666667,181,78,67,1
-0.48,0.685,-0.44,0.8861111111111111,78,67,91,0
-0.44,-0.48,-0.25,0.6555555555555556,67,91,84,0
-0.25,-0.44,-0.25,0.7083333333333334,91,84,100,0
-0.25,-0.25,-0.025,0.6,84,100,151,0
-0.025,-0.25,-0.4,0.3972222222222222,100,151,143,0
-0.4,-0.025,0.165,0.41944444444444445,151,143,86,0
0.165,-0.4,-0.625,0.6916666666666667,143,86,378,0
-0.625,0.165,-0.11,0.15833333333333333,86,378,280,0
-0.11,-0.625,-0.595,0.21388888888888888,378,280,172,5
-0.595,-0.11,0.105,0.3472222222222222,280,172,105,1
0.105,-0.595,-0.73,0.5694444444444444,172,105,56,1
-0.73,0.105,-0.41,1.0611111111111111,105,56,92,0
-0.41,-0.73,-0.32,0.65,56,92,132,0
-0.32,-0.41,-0.395,0.4527777777777778,92,132,98,0
-0.395,-0.32,-0.025,0.6083333333333333,132,98,115,0
-0.025,-0.395,-0.63,0.5194444444444445,98,115,191,0
-0.63,-0.025,0.5,0.3138888888888889,115,191,168,0
0.5,-0.63,0.37,0.35555555555555557,191,168,140,1
0.37,0.5,0.07,0.42777777777777776,168,140,94,5
0.07,0.37,-0.135,0.6333333333333333,140,94,147,0
-0.135,0.07,-0.26,0.40555555555555556,94,147,148,0
-0.26,-0.135,-0.31,0.4027777777777778,147,148,163,0
-0.31,-0.26,0.04,0.36666666666666664,148,163,162,0
0.04,-0.31,-0.175,0.36944444444444446,163,162,106,0
-0.175,0.04,-0.57,0.5638888888888889,162,106,79,0
-0.57,-0.175,0.05,0.7583333333333333,106,79,152,0
0.05,-0.57,0.42,0.39444444444444443,79,152,81,0
0.42,0.05,-0.555,0.7333333333333333,152,81,87,1
-0.555,0.42,-0.29,0.6833333333333333,81,87,114,0
-0.29,-0.555,-0.275,0.525,87,114,104,0
-0.275,-0.29,-0.065,0.575,114,104,95,0
-0.065,-0.275,-0.195,0.6305555555555555,104,95,160,0
-0.195,-0.065,0.5,0.375,95,160,167,0
0.5,-0.195,0.165,0.35833333333333334,160,167,73,0
0.165,0.5,-0.455,0.8194444444444444,167,73,153,0
-0.455,0.165,-0.07,0.39166666666666666,73,153,90,0
-0.07,-0.455,-0.405,0.6611111111111111,153,90,81,1
-0.405,-0.07,-0.435,0.7333333333333333,90,81,86,0
-0.435,-0.405,-0.55,0.6944444444444444,81,86,155,0
-0.55,-0.435,-0.65,0.3861111111111111,86,155,153,0
-0.65,-0.55,-0.595,0.39166666666666666,155,153,164,0
-0.595,-0.65,-0.325,0.3638888888888889,153,164,90,0
-0.325,-0.595,-0.41,0.6666666666666666,164,90,154,0
-0.41,-0.325,0.48,0.3888888888888889,90,154,142,0
0.48,-0.41,0.01,0.4222222222222222,154,142,106,1
0.01,0.48,-0.92,0.5638888888888889,142,106,407,0
-0.92,0.01,-0.3,0.14722222222222223,106,407,276,0
-0.3,-0.92,0.12,0.21666666666666667,407,276,617,5
0.12,-0.3,-0.19,0.09722222222222222,276,617,36,4
-0.19,0.12,-0.54,1.6444444444444444,617,36,553,5
-0.54,-0.19,-0.48,0.10833333333333334,36,553,105,5
-0.48,-0.54,-0.475,0.5694444444444444,553,105,91,0
-0.475,-0.48,0.035,0.6527777777777778,105,91,160,0
0.035,-0.475,0.04,0.375,91,160,170,0
0.04,0.035,-0.255,0.3527777777777778,160,170,83,5
-0.255,0.04,-0.19,0.7194444444444444,170,83,108,0
-0.19,-0.255,-0.3,0.5555555555555556,83,108,104,0
-0.3,-0.19,-0.11,0.575,108,104,80,0
-0.11,-0.3,-0.125,0.75,104,80,105,0
-0.125,-0.11,-0.21,0.5666666666666667,80,105,122,0
-0.21,-0.125,0.045,0.49166666666666664,105,122,125,0
0.045,-0.21,0.065,0.4777777777777778,122,125,70,0
0.065,0.045,0.26,0.8472222222222222,125,70,109,0
0.26,0.065,0.07,0.55,70,109,102,0
0.07,0.26,-0.085,0.5861111111111111,109,102,142,0
-0.085,0.07,-0.38,0.4222222222222222,102,142,153,0
-0.38,-0.085,-0.525,0.39166666666666666,142,153,110,0
-0.525,-0.38,-0.225,0.5444444444444444,153,110,110,0
-0.225,-0.525,0.19,0.5444444444444444,110,110,99,0
0.19,-0.225,-0.13,0.6027777777777777,110,99,98,0
-0.13,0.19,0.01,0.6111111111111112,99,98,113,0
0.01,-0.13,-0.325,0.5277777777777778,98,113,128,0
-0.325,0.01,-0.385,0.4666666666666667,113,128,87,0
-0.385,-0.325,-0.295,0.6861111111111111,128,87,162,0
-0.295,-0.385,-0.45,0.36944444444444446,87,162,119,0
-0.45,-0.295,-0.145,0.5027777777777778,162,119,79,1
-0.145,-0.45,-0.05,0.7555555555555555,119,79,92,0
-0.05,-0.145,-0.45,0.65,79,92,86,0
-0.45,-0.05,-0.275,0.6944444444444444,92,86,93,0
-0.275,-0.45,-0.415,0.6444444444444445,86,93,84,0
-0.415,-0.275,-0.2,0.7111111111111111,93,84,140,0
-0.2,-0.415,-0.855,0.42777777777777776,84,140,90,0
-0.855,-0.2,-0.505,0.6666666666666666,140,90,153,1
-0.505,-0.855,-0.915,0.39166666666666666,90,153,96,0
-0.915,-0.505,-0.255,0.625,153,96,127,1
-0.255,-0.915,-0.005,0.4722222222222222,96,127,89,0
-0.005,-0.255,0.045,0.6694444444444444,127,89,130,0
0.045,-0.005,-0.67,0.46111111111111114,89,130,147,0
-0.67,0.045,0.105,0.40555555555555556,130,147,71,0
0.105,-0.67,0.02,0.8388888888888889,147,71,148,0
0.02,0.105,0.045,0.4027777777777778,71,148,82,0
0.045,0.02,0.0,0.725,148,82,61,1
0.0,0.045,-0.12,0.975,82,61,83,0
-0.12,0.0,0.24,0.7166666666666667,61,83,93,0
0.24,-0.12,0.01,0.6416666666666667,83,93,88,0
0.01,0.24,0.08,0.675,93,88,94,0
0.08,0.01,0.045,0.6361111111111111,88,94,127,0
0.045,0.08,0.24,0.4722222222222222,94,127,234,0
0.24,0.045,0.03,0.25555555555555554,127,234,129,0
0.03,0.24,-0.305,0.4638888888888889,234,129,96,5
-0.305,0.03,-0.36,0.625,129,96,152,0
-0.36,-0.305,-0.53,0.39444444444444443,96,152,78,0
-0.53,-0.36,0.03,0.7611111111111111,152,78,160,0
0.03,-0.53,0.55,0.375,78,160,161,0
0.55,0.03,-0.16,0.37222222222222223,160,161,122,1
-0.16,0.55,0.01,0.4888888888888889,161,122,209,0
0.01,-0.16,-0.225,0.2861111111111111,122,209,291,5
-0.225,0.01,-0.245,0.20555555555555555,209,291,170,5
-0.245,-0.225,0.24,0.3527777777777778,291,170,56,0
0.24,-0.245,-0.1,1.0666666666666667,170,56,135,1
-0.1,0.24,-0.255,0.44166666666666665,56,135,66,0
-0.255,-0.1,-0.355,0.9027777777777778,135,66,110,1
-0.355,-0.255,-0.37,0.5444444444444444,66,110,98,0
-0.37,-0.355,-0.53,0.6083333333333333,110,98,154,0
-0.53,-0.37,-0.465,0.3888888888888889,98,154,177,0
-0.465,-0.53,-0.1,0.3388888888888889,154,177,70,0
-0.1,-0.465,0.17,0.85,177,70,143,0
0.17,-0.1,0.875,0.41944444444444445,70,143,77,0
0.875,0.17,0.075,0.7722222222222223,143,77,150,1
0.075,0.875,-0.325,0.4,77,150,157,0
-0.325,0.075,0.375,0.38055555555555554,150,157,82,1
0.375,-0.325,-0.05,0.725,157,82,73,1
-0.05,0.375,-0.09,0.8111111111111111,82,73,80,0
-0.09,-0.05,0.04,0.7472222222222222,73,80,90,0
0.04,-0.09,-0.855,0.6666666666666666,80,90,83,0
-0.855,0.04,0.18,0.7194444444444444,90,83,423,0
0.18,-0.855,-0.06,0.14166666666666666,83,423,156,5
-0.06,0.18,-0.485,0.38333333333333336,423,156,88,0
-0.485,-0.06,-0.365,0.6777777777777778,156,88,90,1
-0.365,-0.485,-0.475,0.6638888888888889,88,90,157,0
-0.475,-0.365,0.13,0.38055555555555554,90,157,154,0
0.13,-0.475,0.165,0.3888888888888889,157,154,80,0
0.165,0.13,-0.65,0.75,154,80,96,0
-0.65,0.165,-0.635,0.625,80,96,152,0
-0.635,-0.65,-1.155,0.39444444444444443,96,152,108,0
-1.155,-0.635,-0.15,0.5555555555555556,152,108,170,0
-0.15,-1.155,0.19,0.3527777777777778,108,170,144,0
0.19,-0.15,-0.305,0.4166666666666667,170,144,106,1
-0.305,0.19,-0.36,0.5638888888888889,144,106,87,0
-0.36,-0.305,-0.435,0.6861111111111111,106,87,130,0
-0.435,-0.36,-0.015,0.46111111111111114,87,130,332,0
-0.015,-0.435,-0.465,0.18055555555555555,130,332,90,5
-0.465,-0.015,-0.495,0.6638888888888889,332,90,96,0
-0.495,-0.465,-0.33,0.625,90,96,130,0
-0.33,-0.495,-0.4,0.4583333333333333,96,130,91,0
-0.4,-0.33,-0.665,0.6555555555555556,130,91,136,0
